Branch,pdate,BILLDATE,Nominal,days_late,kolektibilitas
4,2017-08-29,2017-06-20,2880440.0,-70,1
4,2017-08-29,2017-06-20,3721280.0,-70,1
4,2017-08-29,2017-08-04,-80736.0,-25,1
4,2017-08-29,2017-08-04,-155070.0,-25,1
4,2017-08-29,2017-08-04,-324660.0,-25,1
4,2017-08-29,2017-08-04,-1263067.0,-25,1
4,2017-08-29,2017-08-04,-202217.0,-25,1
4,2017-08-29,2017-08-04,-307647.0,-25,1
4,2017-08-29,2017-08-04,-47301.0,-25,1
6,2017-08-30,2017-08-08,4359500.0,-22,1
6,2017-08-30,2017-08-18,3611500.0,-12,1
4,2017-09-18,2017-07-11,334378.0,-69,1
12,2017-09-18,2017-09-09,5581000.0,-9,1
12,2017-09-18,2017-09-09,5581000.0,-9,1
12,2017-09-18,2017-09-17,3993500.0,-1,1
9,2017-10-04,2017-08-31,2961512.0,-34,1
9,2017-10-04,2017-06-06,4275250.0,-120,2
3,2017-10-16,2017-10-11,-3480500.0,-5,1
3,2017-10-16,2017-10-09,3480500.0,-7,1
16,2017-09-15,2017-10-07,7761000.0,22,0
13,2017-09-18,2017-09-04,5711000.0,-14,1
13,2017-09-18,2017-09-05,575600.0,-13,1
16,2017-12-21,2017-12-21,-27976000.0,0,0
2,2017-10-05,2017-08-03,2111000.0,-63,1
7,2018-02-06,2018-01-15,3313668.0,-22,1
9,2018-06-29,2017-08-18,1528125.0,-315,4
9,2018-06-29,2018-06-29,-1528125.0,0,0
9,2018-06-29,2017-08-18,308650.0,-315,4
9,2018-06-29,2018-06-29,-308650.0,0,0
10,2018-06-30,2018-05-31,-6197640.0,-30,1
9,2018-06-29,2018-06-29,-308740.0,0,0
9,2018-06-29,2017-09-20,308740.0,-282,4
9,2018-06-29,2018-06-29,-308740.0,0,0
9,2018-06-29,2017-09-20,308740.0,-282,4
9,2018-06-29,2018-06-29,-308740.0,0,0
9,2018-06-29,2017-09-20,308740.0,-282,4
10,2018-06-29,2018-06-15,421000.0,-14,1
10,2018-06-29,2018-07-15,542875.0,16,0
9,2018-06-29,2018-06-29,-308740.0,0,0
9,2018-06-29,2017-09-22,3613550.0,-280,4
9,2018-06-29,2018-06-29,-3613550.0,0,0
10,2018-06-30,2018-01-27,6197640.0,-154,3
9,2018-06-29,2018-06-29,-3242000.0,0,0
9,2018-06-29,2017-07-28,431950.0,-336,4
9,2018-06-29,2018-06-29,-431950.0,0,0
9,2018-06-21,2017-09-28,7501000.0,-266,4
9,2018-06-21,2018-05-28,-3735000.0,-24,1
17,2018-06-07,2018-03-08,-2257803.0,-91,2
17,2018-06-07,2018-03-08,-95229.0,-91,2
17,2018-06-07,2018-03-08,-2464967.0,-91,2
2,2018-06-25,2018-05-31,7193500.0,-25,1
9,2018-06-04,2017-07-17,6074120.0,-322,4
3,2018-05-31,2018-05-22,-355634.0,-9,1
3,2018-05-31,2018-05-22,-355634.0,-9,1
5,2018-05-28,2018-05-11,3649000.0,-17,1
13,2018-05-22,2016-11-08,16193000.0,-560,4
3,2018-04-30,2018-03-06,3004000.0,-55,1
3,2018-04-30,2018-05-10,5367072.0,10,0
15,2018-02-28,2018-03-27,4400500.0,27,0
15,2018-03-31,2017-12-19,841000.0,-102,2
15,2018-01-30,2018-02-22,4206000.0,23,0
7,2018-02-06,2018-01-31,-33103.0,-6,1
7,2018-02-06,2018-01-24,564250.0,-13,1
9,2017-12-11,2017-12-08,504400.0,-3,1
3,2018-01-12,2017-11-06,2175160.0,-67,1
3,2018-01-12,2017-11-06,2192500.0,-67,1
18,2017-10-18,2017-09-11,2589790.0,-37,1
18,2017-10-18,2017-09-11,1736860.0,-37,1
3,2018-01-12,2017-11-06,2304680.0,-67,1
15,2018-03-31,2018-03-29,-841000.0,-2,1
3,2018-05-07,2018-04-30,1345425.0,-7,1
18,2018-05-14,2018-05-04,9266200.0,-10,1
11,2018-02-01,2018-01-19,3791500.0,-13,1
11,2018-02-01,2018-03-02,616000.0,29,0
3,2018-01-12,2017-10-10,-557500.0,-94,2
3,2018-01-12,2017-09-27,3955000.0,-107,2
3,2018-01-12,2017-07-24,2447795.0,-172,3
9,2017-12-29,2017-12-09,6103706.0,-20,1
9,2017-12-29,2017-12-12,-714436.0,-17,1
9,2017-12-29,2017-12-29,6120902.0,0,0
9,2017-11-16,2017-09-11,2631000.0,-66,1
9,2017-11-22,2017-06-21,4100500.0,-154,3
18,2017-10-18,2017-09-11,1736860.0,-37,1
18,2017-10-18,2017-09-11,2410281.0,-37,1
3,2017-09-18,2017-10-16,3718000.0,28,0
7,2017-09-26,2017-07-01,3063400.0,-87,1
7,2017-09-26,2017-04-13,382000.0,-166,3
7,2017-09-26,2017-03-29,4025275.0,-181,4
7,2017-09-26,2017-06-09,3314650.0,-109,2
7,2017-09-26,2017-02-28,3764500.0,-210,4
3,2017-12-28,2017-12-15,91300.0,-13,1
3,2018-05-24,2018-01-09,4918500.0,-135,3
3,2018-05-24,2018-05-16,-4918500.0,-8,1
3,2018-05-24,2018-01-09,2440150.0,-135,3
3,2018-05-24,2018-05-16,-2440150.0,-8,1
3,2018-05-24,2018-01-09,4307225.0,-135,3
3,2018-05-24,2018-05-16,-4307225.0,-8,1
3,2018-05-24,2018-04-23,616000.0,-31,1
3,2018-05-24,2018-05-22,-616000.0,-2,1
3,2018-05-24,2018-02-07,8058500.0,-106,2
17,2018-05-23,2018-05-22,4017078.0,-1,1
10,2018-04-24,2018-02-05,5094327.0,-78,1
7,2017-12-28,2017-07-19,715000.0,-162,3
7,2017-12-28,2017-07-18,493000.0,-163,3
4,2017-12-31,2017-12-28,5091475.0,-3,1
4,2017-12-31,2017-12-28,5298025.0,-3,1
9,2017-12-29,2017-12-29,-716459.0,0,0
9,2017-12-29,2017-12-29,6380857.0,0,0
9,2017-12-29,2017-12-29,-747042.0,0,0
7,2017-11-27,2017-11-17,3317470.0,-10,1
7,2017-11-27,2017-11-10,2767000.0,-17,1
7,2017-11-27,2017-11-16,11967638.0,-11,1
18,2017-10-18,2017-09-11,1736860.0,-37,1
14,2017-12-15,2017-12-13,12231000.0,-2,1
18,2018-05-21,2018-05-18,3257000.0,-3,1
14,2018-04-28,2018-05-28,281800.0,30,0
10,2018-04-25,2018-01-17,827250.0,-98,2
11,2018-04-26,2018-03-22,5291000.0,-35,1
6,2018-01-04,2017-12-07,3052070.0,-28,1
18,2018-03-28,2018-01-24,439000.0,-63,1
14,2017-12-15,2017-12-13,9561000.0,-2,1
7,2017-11-27,2017-11-16,11967638.0,-11,1
7,2017-11-27,2017-11-17,11967638.0,-10,1
7,2017-11-27,2017-11-16,11967638.0,-11,1
5,2017-10-11,2017-06-07,8139100.0,-126,3
7,2017-11-27,2017-11-16,11967638.0,-11,1
9,2017-12-29,2017-10-10,103964320.0,-80,1
3,2018-04-19,2018-04-13,2522325.0,-6,1
3,2018-04-19,2018-04-15,3389500.0,-4,1
9,2018-04-16,2018-04-06,5156000.0,-10,1
6,2018-04-04,2018-01-11,4767700.0,-83,1
9,2017-12-29,2017-12-27,1325500.0,-2,1
9,2017-12-29,2017-12-27,4007500.0,-2,1
3,2017-10-24,2017-10-21,2952925.0,-3,1
7,2017-11-27,2017-11-15,7599000.0,-12,1
18,2017-10-05,2017-10-05,-19484750.0,0,0
18,2017-10-05,2017-05-30,19484750.0,-128,3
5,2017-10-11,2017-10-05,-8139100.0,-6,1
16,2018-02-06,2018-02-17,4012120.0,11,0
8,2018-01-31,2018-01-21,2871925.0,-10,1
8,2018-01-31,2018-01-27,6063000.0,-4,1
8,2018-01-31,2018-01-09,3933025.0,-22,1
8,2018-01-31,2017-11-30,4603750.0,-62,1
9,2017-12-29,2017-05-30,197468500.0,-213,4
10,2017-12-13,2017-12-12,308383938.0,-1,1
10,2017-11-03,2017-07-04,5004800.0,-122,3
7,2017-09-18,2017-08-22,4494562.0,-27,1
2,2017-09-07,2017-09-05,-3088618.0,-2,1
2,2017-09-07,2017-08-16,-4270504.0,-22,1
14,2017-10-06,2017-09-29,3093625.0,-7,1
7,2017-09-18,2017-08-23,8283625.0,-26,1
4,2017-09-18,2017-05-18,4786400.0,-123,3
10,2017-09-18,2017-07-18,143272800.0,-62,1
10,2017-09-18,2017-11-12,444985012.0,55,0
13,2017-09-19,2016-11-10,3282300.0,-313,4
4,2017-09-18,2017-06-22,158300.0,-88,1
4,2017-09-18,2017-06-10,75000.0,-100,2
4,2017-09-18,2017-08-04,-529368.0,-45,1
4,2017-09-18,2017-08-04,-65786.0,-45,1
4,2017-09-18,2017-08-04,-383374.0,-45,1
4,2017-09-18,2017-08-28,-36829.0,-21,1
4,2017-09-18,2017-08-28,-953527.0,-21,1
4,2017-09-18,2017-08-04,-170292.0,-45,1
4,2017-09-18,2017-08-28,-332601.0,-21,1
4,2017-09-18,2017-08-28,-599318.0,-21,1
4,2017-09-18,2017-08-28,-575071.0,-21,1
4,2017-09-18,2017-08-04,-236766.0,-45,1
4,2017-09-18,2017-08-28,-42310.0,-21,1
4,2017-09-18,2017-08-04,-191436.0,-45,1
4,2017-09-18,2017-08-04,-369706.0,-45,1
4,2017-09-18,2017-08-04,-488613.0,-45,1
11,2017-09-18,2017-08-25,669000.0,-24,1
11,2017-09-18,2017-09-08,3986300.0,-10,1
6,2017-09-25,2017-07-06,2814775.0,-81,1
12,2017-09-18,2017-09-08,-5516653.0,-10,1
6,2017-09-22,2017-08-22,4578840.0,-31,1
13,2017-09-18,2017-09-11,-1859775.0,-7,1
13,2017-09-18,2017-09-11,-1859775.0,-7,1
4,2017-09-18,2017-07-18,71200.0,-62,1
4,2017-09-18,2017-07-14,1239520.0,-66,1
4,2017-09-18,2017-07-14,2614600.0,-66,1
4,2017-09-18,2017-07-14,2900500.0,-66,1
4,2017-09-18,2017-07-23,2116040.0,-57,1
4,2017-09-18,2017-07-27,1879250.0,-53,1
4,2017-09-18,2017-07-27,1879250.0,-53,1
4,2017-09-18,2017-07-27,221000.0,-53,1
4,2017-09-18,2017-07-27,4078000.0,-53,1
4,2017-09-18,2017-07-27,3976080.0,-53,1
4,2017-09-18,2017-07-25,95000.0,-55,1
4,2017-09-18,2017-07-25,1517608.0,-55,1
14,2017-10-04,2017-09-09,871000.0,-25,1
14,2017-10-04,2017-07-31,8442479.0,-65,1
14,2017-10-06,2017-08-30,2736700.0,-37,1
14,2017-10-06,2017-08-30,3863500.0,-37,1
10,2017-09-18,2017-08-23,31348250.0,-26,1
10,2017-09-18,2017-08-25,13747300.0,-24,1
16,2017-08-31,2017-07-23,3585200.0,-39,1
16,2017-08-31,2017-08-24,3825500.0,-7,1
16,2017-08-31,2017-07-14,3800500.0,-48,1
16,2017-08-31,2017-06-15,7154960.0,-77,1
16,2017-08-31,2017-06-21,-1439160.0,-71,1
7,2017-08-31,2017-08-04,9354440.0,-27,1
1,2017-08-31,2017-08-16,-129366254.0,-15,1
4,2018-11-27,2018-05-21,-1929200.0,-190,4
4,2018-11-27,2018-05-21,-1929200.0,-190,4
4,2018-11-27,2018-05-21,-1929200.0,-190,4
10,2017-09-04,2017-11-12,444985012.0,69,0
6,2017-08-31,2017-09-07,2641000.0,7,0
6,2017-08-31,2017-08-31,-2641000.0,0,0
6,2017-08-31,2017-09-07,2641000.0,7,0
6,2017-08-31,2017-08-31,-2641000.0,0,0
18,2017-09-05,2017-08-30,1229800.0,-6,1
16,2017-09-04,2017-09-22,5040980.0,18,0
16,2017-09-04,2017-09-22,5987100.0,18,0
16,2017-09-04,2017-08-27,9909000.0,-8,1
5,2017-09-05,2017-08-31,-2731000.0,-5,1
5,2017-09-05,2017-07-04,2731000.0,-63,1
5,2017-09-05,2017-05-30,3004600.0,-98,2
5,2017-09-05,2017-08-31,-3004600.0,-5,1
5,2017-09-05,2017-06-15,3035500.0,-82,1
9,2017-08-31,2016-07-26,3990530.0,-401,4
9,2017-08-31,2017-08-29,-4002587.0,-2,1
3,2017-09-04,2017-07-11,5031760.0,-55,1
3,2017-09-04,2017-06-23,46909815.0,-73,1
17,2017-09-05,2017-05-30,43053.0,-98,2
6,2017-09-22,2017-08-31,2277400.0,-22,1
15,2017-08-31,2017-09-02,4747040.0,2,0
13,2017-09-04,2017-08-14,375250.0,-21,1
13,2017-09-04,2017-08-16,3293500.0,-19,1
6,2017-09-22,2017-08-09,618265.0,-44,1
6,2017-09-05,2017-08-10,313000.0,-26,1
6,2017-09-05,2017-08-18,3482575.0,-18,1
6,2017-09-05,2017-05-03,2989900.0,-125,3
3,2017-09-05,2017-05-18,5859500.0,-110,2
3,2017-09-05,2017-06-13,-5859500.0,-84,1
3,2017-09-05,2017-06-07,21000.0,-90,1
3,2017-09-05,2017-08-25,-21000.0,-11,1
3,2017-09-05,2017-07-19,3993850.0,-48,1
10,2017-08-31,2017-05-18,121000.0,-105,2
10,2017-08-31,2017-05-18,157000.0,-105,2
10,2017-08-31,2017-05-18,911000.0,-105,2
13,2017-09-05,2017-08-29,4427000.0,-7,1
6,2017-08-15,2017-08-09,296800.0,-6,1
6,2017-09-22,2017-08-09,2422200.0,-44,1
13,2017-09-04,2017-08-08,2981200.0,-27,1
9,2017-09-01,2017-09-01,4521000.0,0,0
9,2017-09-05,2017-06-22,59813556.0,-75,1
9,2017-09-05,2017-07-11,4011250.0,-56,1
4,2017-09-05,2017-08-08,4300500.0,-28,1
15,2017-09-06,2017-08-25,4659500.0,-12,1
6,2017-09-22,2017-08-31,3410200.0,-22,1
4,2017-09-06,2017-06-06,3628000.0,-92,2
12,2017-09-06,2017-07-20,2167080.0,-48,1
12,2017-09-06,2017-07-20,3023920.0,-48,1
12,2017-09-06,2017-07-20,1223950.0,-48,1
12,2017-09-06,2017-07-20,2045700.0,-48,1
12,2017-09-06,2017-07-20,2780025.0,-48,1
7,2017-09-05,2017-08-23,4151096.0,-13,1
12,2017-09-06,2017-07-20,1967200.0,-48,1
12,2017-09-06,2017-07-20,2181850.0,-48,1
12,2017-09-06,2017-07-20,2611150.0,-48,1
8,2017-09-06,2017-07-27,883110.0,-41,1
8,2017-09-06,2017-08-01,130200.0,-36,1
2,2017-09-06,2017-08-18,6544200.0,-19,1
2,2017-09-06,2017-08-15,2713698.0,-22,1
18,2017-08-07,2017-07-20,1867918.0,-18,1
10,2018-05-11,2018-05-09,7235705.0,-2,1
9,2017-04-30,2017-04-26,317650.0,-4,1
10,2018-04-13,2018-03-14,5525500.0,-30,1
17,2018-04-11,2018-01-04,106375.0,-97,2
17,2018-04-11,2018-02-28,3627700.0,-42,1
10,2018-04-13,2018-02-13,3623720.0,-59,1
18,2018-03-28,2018-01-25,1526575.0,-62,1
9,2018-03-30,2018-03-30,391000.0,0,0
9,2018-03-30,2018-03-21,3860500.0,-9,1
9,2018-03-10,2018-02-28,5295650.0,-10,1
9,2018-03-10,2018-03-10,225400.0,0,0
9,2018-03-10,2018-02-27,5408000.0,-11,1
9,2018-03-10,2018-02-28,512188.0,-10,1
12,2018-02-21,2018-02-02,2922700.0,-19,1
16,2018-03-07,2017-11-29,25287880.0,-98,2
12,2018-02-21,2018-02-12,21275200.0,-9,1
11,2018-01-31,2018-02-18,264100.0,18,0
6,2018-01-31,2018-01-22,454000.0,-9,1
6,2018-01-31,2018-01-22,347800.0,-9,1
9,2018-02-22,2017-02-02,211000.0,-385,4
12,2018-01-30,2017-12-22,836200.0,-39,1
12,2018-01-30,2017-12-22,662890.0,-39,1
2,2018-01-12,2018-01-03,4226800.0,-9,1
13,2017-01-25,2016-12-14,16667845.0,-42,1
13,2017-01-25,2016-12-19,3119000.0,-37,1
7,2017-12-28,2017-11-22,-493000.0,-36,1
5,2017-01-26,2017-01-26,6076914.0,0,0
7,2017-12-28,2017-07-19,715000.0,-162,3
7,2017-12-28,2017-11-22,-715000.0,-36,1
7,2017-12-28,2017-07-18,493000.0,-163,3
3,2017-12-15,2017-11-18,98000.0,-27,1
9,2017-12-13,2017-11-27,681000.0,-16,1
9,2017-12-13,2017-11-09,489732.0,-34,1
9,2017-12-13,2017-09-14,51953598.0,-90,1
9,2017-12-13,2017-12-12,17006550.0,-1,1
15,2017-12-15,2017-12-31,51619000.0,16,0
3,2017-12-15,2017-10-30,608500.0,-46,1
2,2017-11-08,2017-10-24,3455500.0,-15,1
2,2017-11-08,2017-10-24,380500.0,-15,1
11,2017-10-11,2017-10-11,-6242000.0,0,0
11,2017-10-11,2017-07-10,6242000.0,-93,2
17,2017-10-12,2017-10-05,5631000.0,-7,1
18,2017-10-11,2017-08-24,5143500.0,-48,1
18,2017-10-11,2017-09-19,4069000.0,-22,1
17,2017-10-12,2017-10-05,2831000.0,-7,1
12,2017-09-29,2017-08-24,2452000.0,-36,1
14,2017-10-04,2017-10-06,5765960.0,2,0
12,2017-09-29,2017-08-24,11625125.0,-36,1
12,2017-09-29,2017-08-23,7080180.0,-37,1
6,2017-09-14,2017-09-04,19333500.0,-10,1
6,2017-09-14,2017-09-04,19333500.0,-10,1
2,2017-09-22,2017-09-16,4546750.0,-6,1
2,2017-09-22,2017-07-11,711475.0,-73,1
3,2017-08-15,2017-08-31,2569000.0,16,0
10,2017-05-19,2016-08-11,369700.0,-281,4
10,2017-05-19,2017-05-19,-369700.0,0,0
10,2017-05-19,2016-09-13,4349000.0,-248,4
10,2017-05-19,2017-05-19,-4349000.0,0,0
10,2017-05-19,2016-09-13,4420000.0,-248,4
10,2017-05-19,2017-05-19,-4420000.0,0,0
7,2018-03-23,2018-03-02,5656900.0,-21,1
3,2018-03-23,2018-03-05,3980000.0,-18,1
6,2019-03-20,2019-03-19,5608525.0,-1,1
16,2019-03-20,2019-03-30,1142400.0,10,0
6,2019-03-20,2019-02-22,6409188.0,-26,1
6,2019-03-20,2019-02-22,6998790.0,-26,1
14,2019-03-20,2019-02-28,3607000.0,-20,1
4,2017-09-20,2017-09-19,313000.0,-1,1
12,2017-09-29,2017-08-24,1905025.0,-36,1
10,2017-09-07,2017-08-11,14022043.0,-27,1
12,2017-09-29,2017-08-24,2289175.0,-36,1
12,2017-09-29,2017-08-24,2181850.0,-36,1
12,2017-09-29,2017-08-23,4603102.0,-37,1
2,2017-11-03,2017-09-22,3038938.0,-42,1
2,2017-11-03,2017-10-23,686500.0,-11,1
2,2017-11-03,2017-10-05,-527813.0,-29,1
2,2017-10-10,2017-09-13,-46415.0,-27,1
2,2017-10-10,2017-09-13,-1219094.0,-27,1
2,2017-10-10,2017-05-02,-1236075.0,-161,3
2,2017-10-10,2017-09-12,-13974914.0,-28,1
12,2017-09-29,2017-08-23,2197720.0,-37,1
12,2017-09-29,2017-08-23,926975.0,-37,1
12,2017-09-29,2017-08-23,4789200.0,-37,1
2,2017-10-10,2017-09-14,-7117935.0,-26,1
2,2017-10-10,2017-08-16,-4175321.0,-55,1
2,2017-10-10,2017-08-02,-271596.0,-69,1
12,2017-09-29,2017-08-23,2117455.0,-37,1
12,2017-09-29,2017-08-23,1776528.0,-37,1
12,2017-09-29,2017-08-23,3255100.0,-37,1
12,2017-09-29,2017-08-23,2537960.0,-37,1
12,2017-09-29,2017-08-23,2663840.0,-37,1
9,2017-09-07,2017-06-29,3254200.0,-70,1
9,2017-09-07,2017-06-09,3309100.0,-90,1
3,2017-09-06,2017-06-09,3473000.0,-89,1
17,2017-09-07,2017-08-30,9300246.0,-8,1
17,2017-09-07,2017-08-30,-9300246.0,-8,1
3,2017-09-04,2017-04-24,3312625.0,-133,3
3,2017-09-13,2017-07-02,2796250.0,-73,1
3,2017-09-13,2017-09-25,2840375.0,12,0
3,2017-09-13,2017-09-30,5962525.0,17,0
3,2017-09-13,2017-09-29,6374883.0,16,0
17,2017-09-08,2017-07-03,-1164552.0,-67,1
17,2017-09-08,2017-09-07,-2809752.0,-1,1
17,2017-09-08,2017-07-11,-375261.0,-59,1
17,2017-09-08,2017-04-26,-109547.0,-135,3
4,2017-09-08,2017-08-08,795400.0,-31,1
3,2018-03-26,2017-12-18,3407500.0,-98,2
3,2018-03-26,2018-03-13,-3407500.0,-13,1
3,2018-03-26,2018-01-21,3535750.0,-64,1
3,2018-03-26,2018-03-13,-3535750.0,-13,1
10,2018-03-29,2017-06-07,4401800.0,-295,4
10,2018-03-29,2018-02-28,3646299.0,-29,1
12,2017-09-06,2017-07-20,2396500.0,-48,1
12,2017-09-06,2017-07-20,1930655.0,-48,1
12,2017-09-06,2017-07-20,2813080.0,-48,1
12,2017-09-06,2017-07-20,1729225.0,-48,1
12,2017-09-29,2017-08-23,2780025.0,-37,1
12,2017-09-29,2017-08-23,2396500.0,-37,1
9,2017-09-06,2017-07-19,2754350.0,-49,1
9,2017-09-06,2017-07-19,2945000.0,-49,1
9,2017-09-06,2017-07-19,2566500.0,-49,1
9,2017-09-06,2017-07-19,1246000.0,-49,1
9,2017-09-06,2017-07-19,1816400.0,-49,1
9,2017-09-06,2017-07-19,2965000.0,-49,1
9,2017-09-06,2017-07-19,1890600.0,-49,1
4,2017-09-06,2017-08-03,6401000.0,-34,1
7,2017-09-07,2017-09-04,5753000.0,-3,1
2,2017-09-06,2017-10-01,3605500.0,25,0
12,2017-09-29,2017-08-23,2850480.0,-37,1
12,2017-09-29,2017-08-23,1493680.0,-37,1
12,2017-09-29,2017-08-23,18379810.0,-37,1
12,2017-09-29,2017-08-23,1688155.0,-37,1
12,2017-09-29,2017-08-23,974150.0,-37,1
12,2017-09-29,2017-08-23,5910112.0,-37,1
12,2017-09-29,2017-08-23,2389880.0,-37,1
13,2017-10-03,2017-09-19,6255800.0,-14,1
13,2017-10-03,2017-09-19,5648100.0,-14,1
6,2017-09-14,2017-09-13,2696650.0,-1,1
16,2017-10-12,2017-08-15,-2850000.0,-58,1
13,2019-03-20,2019-02-28,261648.0,-20,1
15,2017-09-14,2017-09-29,6163500.0,15,0
11,2017-09-14,2017-08-11,4306000.0,-34,1
4,2017-09-12,2017-07-25,3228225.0,-49,1
2,2017-09-12,2017-08-25,570500.0,-18,1
4,2017-09-12,2017-07-25,3228225.0,-49,1
6,2017-09-12,2017-09-06,575050.0,-6,1
6,2017-09-12,2017-09-06,-575050.0,-6,1
4,2017-09-12,2017-07-18,1625323.0,-56,1
4,2017-09-12,2017-08-02,4355900.0,-41,1
4,2017-09-12,2017-07-20,3567091.0,-54,1
9,2017-09-12,2016-11-02,199750.0,-314,4
9,2017-09-12,2017-09-11,-199750.0,-1,1
9,2017-09-12,2017-09-07,-7436320.0,-5,1
9,2017-09-12,2017-08-21,7467320.0,-22,1
9,2017-09-12,2017-09-07,-7436320.0,-5,1
9,2017-09-12,2017-08-21,7467320.0,-22,1
9,2017-09-12,2017-09-11,-301000.0,-1,1
9,2017-09-12,2016-10-31,301000.0,-316,4
9,2017-09-12,2017-09-11,-640375.0,-1,1
9,2017-09-12,2016-10-29,640375.0,-318,4
4,2017-09-12,2017-07-20,673978.0,-54,1
4,2017-09-12,2017-07-20,205960.0,-54,1
3,2017-09-11,2017-08-31,56227000.0,-11,1
3,2017-09-11,2017-08-30,2114680.0,-12,1
3,2017-09-11,2017-07-10,2545375.0,-63,1
9,2017-09-12,2016-11-07,3875732.0,-309,4
9,2017-09-12,2017-06-19,3274675.0,-85,1
4,2017-09-12,2017-06-22,3053150.0,-82,1
18,2017-09-11,2017-08-09,3127000.0,-33,1
18,2017-09-11,2017-08-24,1565220.0,-18,1
18,2017-09-11,2017-08-24,1565220.0,-18,1
18,2017-09-11,2017-08-24,1565220.0,-18,1
9,2017-09-12,2017-08-28,41591907.0,-15,1
2,2017-09-20,2017-09-13,-4381800.0,-7,1
2,2017-09-20,2017-08-24,4381800.0,-27,1
12,2017-09-20,2017-08-07,1223950.0,-44,1
12,2017-09-20,2017-08-04,4650325.0,-47,1
10,2017-09-20,2017-03-15,256000.0,-189,4
10,2017-09-20,2017-09-18,-256000.0,-2,1
7,2017-09-20,2017-08-29,5317000.0,-22,1
7,2017-09-20,2017-06-23,2780622.0,-89,1
7,2017-09-20,2017-06-26,3609925.0,-86,1
7,2017-09-20,2017-08-05,4000100.0,-46,1
12,2017-09-20,2017-09-13,26594400.0,-7,1
12,2017-09-20,2017-09-14,27129120.0,-6,1
4,2017-09-13,2017-08-11,3206200.0,-33,1
17,2018-03-05,2018-02-24,685075.0,-9,1
17,2018-03-05,2018-02-24,581800.0,-9,1
3,2017-09-13,2017-08-30,3236500.0,-14,1
3,2017-09-13,2017-09-13,1786915.0,0,0
13,2017-09-11,2017-09-11,3175700.0,0,0
7,2017-09-11,2017-07-12,4882000.0,-61,1
7,2017-09-11,2017-08-23,356000.0,-19,1
7,2017-09-11,2017-03-23,221000.0,-172,3
7,2017-09-11,2017-07-27,6192250.0,-46,1
7,2017-09-11,2017-08-29,-1203750.0,-13,1
7,2017-09-11,2017-08-24,3481000.0,-18,1
17,2017-09-11,2017-07-12,3401500.0,-61,1
4,2017-09-12,2017-08-18,3050173.0,-25,1
4,2017-09-12,2017-08-27,108760.0,-16,1
9,2017-09-12,2017-07-18,5047000.0,-56,1
7,2018-07-31,2018-06-08,4133500.0,-53,1
7,2018-07-31,2018-06-06,3230125.0,-55,1
7,2018-07-31,2018-07-25,3475581.0,-6,1
7,2018-07-31,2018-07-29,157000.0,-2,1
7,2018-07-31,2018-07-18,229000.0,-13,1
7,2018-07-31,2018-04-16,6152600.0,-106,2
7,2018-07-31,2018-06-29,2501000.0,-32,1
7,2018-07-31,2018-06-19,3392650.0,-42,1
7,2018-07-31,2018-07-04,4073500.0,-27,1
4,2018-07-31,2018-05-18,424575.0,-74,1
4,2018-07-31,2018-05-25,836200.0,-67,1
18,2018-07-31,2018-05-29,1651000.0,-63,1
18,2018-07-31,2018-07-30,-1651000.0,-1,1
17,2018-08-01,2018-07-26,21537625.0,-6,1
9,2018-07-31,2018-04-26,3760700.0,-96,2
8,2018-07-30,2018-04-26,3909850.0,-95,2
8,2018-07-30,2018-07-17,3415740.0,-13,1
6,2018-07-30,2018-07-28,-3077125.0,-2,1
6,2018-07-30,2018-07-28,-3077125.0,-2,1
7,2018-07-31,2018-07-14,4774725.0,-17,1
13,2018-07-31,2018-07-31,-282250.0,0,0
13,2018-07-31,2018-05-29,3800500.0,-63,1
6,2018-07-27,2018-05-05,3077125.0,-83,1
6,2018-07-27,2018-07-28,-3077125.0,1,0
13,2018-07-31,2018-07-30,-3800500.0,-1,1
13,2018-07-31,2018-05-24,3709430.0,-68,1
13,2018-07-31,2018-07-30,-3709430.0,-1,1
13,2018-07-31,2018-05-31,3671050.0,-61,1
13,2018-07-31,2018-07-30,-3671050.0,-1,1
9,2018-07-31,2018-04-26,3760700.0,-96,2
7,2018-07-31,2018-07-12,-3761500.0,-19,1
5,2018-07-31,2018-08-31,2908120.0,31,0
10,2018-07-31,2018-08-02,1171000.0,2,0
7,2018-07-31,2018-04-10,1896250.0,-112,2
10,2017-05-19,2016-09-07,5865800.0,-254,4
10,2017-05-19,2017-05-19,-5865800.0,0,0
10,2017-05-19,2016-07-29,7571000.0,-294,4
10,2017-05-19,2017-05-19,-7571000.0,0,0
3,2017-08-07,2017-07-31,3109500.0,-7,1
10,2017-05-19,2017-05-19,-247000.0,0,0
10,2017-05-19,2016-07-30,4598000.0,-293,4
10,2017-05-19,2017-05-19,-4598000.0,0,0
10,2017-05-19,2016-10-21,247000.0,-210,4
18,2017-09-13,2017-08-07,230920.0,-37,1
11,2017-09-13,2017-08-15,2937000.0,-29,1
11,2017-09-13,2017-08-26,4667000.0,-18,1
10,2017-09-13,2017-09-12,4573100.0,-1,1
13,2017-09-13,2017-05-30,4159000.0,-106,2
8,2017-09-13,2017-08-09,2295900.0,-35,1
10,2017-09-14,2017-09-14,1597338.0,0,0
3,2017-09-13,2017-08-01,3076750.0,-43,1
12,2017-09-29,2017-08-23,2157200.0,-37,1
12,2017-09-29,2017-08-23,5067700.0,-37,1
